No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
1,22118863,Zariyah,E. Katte,M,5/3,092253807019
2,22163319,Briella,S. Gresham,M,27/11,092239046033
3,22168472,Stone,C. Davis,M,13/9,092253514570
4,22111277,Samantha,K. Kennedy,F,29/10,092297120546
5,22113059,Joy,K. Nell,M,16/9,092296078515
6,22150731,Jaelynn,U. Gard(i)ner,M,16/9,092271261605
7,22185449,Ava,B. Reed,M,16/9,092266591663
8,22127959,Pat,L. Bloomfield,F,8/4,092286868688
9,22110792,Myah,X. Lytton,F,8/4,092262994364
10,22100631,Damari,P. Delia,M,6/5,092204916302
11,22110724,Guy,E. Campbell,M,9/5,092250537557
12,22169270,Rhonda,N. Virginia,F,1/12,092229949352
13,22114809,Branson,O. Violet,F,16/10,092225226445
14,22181293,Averi,U. Ralph,F,4/12,092297417163
15,22144912,Raphael,A. Watson,M,25/7,092265267482
16,22195389,Rita,K. Wilmot(t),M,25/7,092234446735
17,22198271,Udilia,N. Swift,M,25/7,092286475855
18,22156011,Livia,K. Howard,M,6/11,092266861843
19,22100644,Nasir,O. Noyes,M,6/11,092295812196
20,22147171,Jeremias,F. Arthur,M,28/7,092274360195
21,22193419,Alessia,T. Collins,M,28/7,092214509765
22,22167593,Cecilia,T. Tate,M,28/7,092288768266
23,22103329,Richard,J. Lucas,M,14/5,092236320362
24,22186955,Juliana,H. Henrietta,M,14/5,092297249011
25,22182280,Sienna,H. Barnes,F,1/6,092258953353
26,22139529,Alisson,F. Zimmerman,M,17/5,092253656902
27,22147173,Raylan,Y. Adolph,M,17/5,092271152903
28,22170337,Xylina,S. Stowe,F,9/12,092201531311
29,22156902,Anahi,H. Felton,M,25/1,092203231385
30,22174189,Ayleen,Z. Benedict,M,25/1,092246388484
31,22169922,Madalynn,O. Augustine,M,11/11,092208366101
32,22132447,Lyra,R. Windsor,M,28/1,092247767124
33,22108360,Arden,T. Harrod,M,28/1,092260425851
34,22183742,Mikayla,U. Reade,M,28/1,092297823242
35,22131099,Promise,C. Gallup,M,28/1,092256210971
36,22101023,Yolonda,K. Bellamy,M,14/11,092204398885
37,22176195,Harold,R. Fanny,F,6/6,092292901116
38,22142770,Dorian,G. Morse,M,17/11,092249761136
39,22136129,August,J. Rossetti,M,17/11,092225980793
40,22116357,Bennett,T. Tobias,M,17/11,092275121250
41,22191938,Colton,T. Wallace,M,7/1,092237967876
42,22108926,Kristian,Z. Mackintosh,F,2/8,092215175517
43,22190247,Marlee,V. Bowen,F,2/8,092210593515
44,22187112,Theresa,O. Sweet,M,4/7,092258744496
45,22164033,Darren,K. Dewar,M,4/7,092296383043
46,22147255,Jake,N. Ramsden,M,4/7,092284231382
47,22195037,Lukas,X. Marshall,M,26/3,092217802716
48,22188922,Kane,I. Edward,M,26/3,092217470308
49,22122082,Israel,F. Bloomer,M,7/7,092238630506
50,22119362,Karlee,Y. Malachi,M,29/9,092246152587
51,22127938,Jasper,D. Mond,M,15/7,092225275730
52,22146431,Geneva,N. Sainsbury,M,15/7,092271038499
53,22167919,Stacey,J. Pritt,F,7/2,092237791804
54,22134173,Wilder,P. Strong,M,18/7,092294433689
55,22150867,Titan,G. Obadiah,M,18/7,092291921216
56,22195965,Kimberly,E. Hudson,F,10/2,092267330740
57,22153556,Lacey,O. Katte,F,10/2,092220070713
58,22130403,Zachary,I. Amelia,M,2/9,092230365710
59,22175129,Melinda,X. Wheatley,M,2/9,092210206356
60,22112979,Winnifred,W. Young,M,2/9,092247437692
61,22189333,Janessa,T. Dutt,F,13/2,092235920236
62,22139861,Angelo,U. Lytton,F,13/2,092205528158
63,22148952,Ronin,U. Tours,F,13/2,092216531961
64,22148443,Alayah,H. Whitehead,M,8/9,092247949160
65,22155770,Matias,W. Augustus,F,18/2,092231567849
66,22160847,Randall,Z. Hoyle,M,5/3,092285420482
67,22139171,Alexa,Q. Moulton,M,5/3,092216782030
68,22146304,Cassius,C. Leopold,F,3/10,092216675936
69,22152367,Deborah,S. Wyat,F,3/10,092293040000
70,22162017,Briar,O. Evan,F,3/10,092289440296
71,22149686,Zaid,G. Fast,F,3/10,092270238437
72,22117262,Jaylee,P. Hewlett,F,3/10,092257784573
73,22179295,Yeats,C. Flower,F,18/8,092281261932
74,22151036,Mariana,N. Catharine,F,18/8,092287287398
75,22140683,Konnor,T. Lew,F,18/8,092278975704
76,22176786,Lillie,A. Service,F,18/8,092224374686
77,22126637,Aubree,J. Henrietta,F,18/8,092207857022
78,22138358,Matthias,H. Whit,M,10/3,092204782147
79,22160977,Elisha,M. Wyat,M,10/3,092201299171
80,22178689,Ellie,V. Eliot,M,10/3,092246313876
81,22161033,Alani,B. Julian,M,3/5,092238449001
82,22124641,Aria,W. McCarthy,M,3/5,092247037987
83,22107147,Maggie,O. Eleanor,M,13/9,092209440565
84,22117312,Hughes,K. Hood,M,6/5,092210607860
85,22185124,Yen,H. Locke,M,6/5,092223437994
86,22174090,Korbyn,C. Stuart,M,6/5,092227026983
87,22124895,Henrietta,Z. Daisy,M,16/9,092296895665
88,22194260,Callan,V. Wood,M,16/9,092221478911
89,22175677,Xidorn,R. Titus,F,1/6,092221279637
90,22180438,Xenia,O. Hobson,F,1/6,092251735388
91,22110401,Aisha,R. Hood,F,4/6,092262102525
92,22112070,Priscilla,R. Coverdale,M,25/1,092290153682
93,22108843,Zayn,R. Harrod,M,25/1,092201930630
94,22154719,Quimby,R. Addison,M,11/11,092226130171
95,22138169,Natasha,R. Juliana,M,11/11,092203486136
96,22131552,Suzanne,I. Belloc,M,28/1,092204443783
97,22140736,Case,V. Coffey,M,28/1,092212202389
98,22117918,Floyd,H. Gray,M,28/1,092226139623
99,22127515,Rose,K. Gracie,M,28/1,092203455685
100,22198769,Xever,Q. Kipling,M,14/11,092255908705
