No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
1,2219679778010421,Gwen,T. Benedict,M,19/9,092298876234
2,2214439489908590,Spencer,Z. Pigou,F,22/4,092260819888
3,2218415363334130,Emanuel,U. Chamberlain,F,23/12,092227677786
4,2214621295946408,Clementine,T. Gonzales,F,21/2,092229567077
5,2214004370847043,Everlee,M. Cumberland,M,17/11,092202258446
6,2214332959326932,Ashton,N. Sally,M,25/5,092216094432
7,2213596300542145,Belle,F. Abbot,M,29/1,092200952444
8,2218625384827447,Yee,W. Rogers,M,9/5,092279840097
9,2211715644878777,Sofia,K. Leonard,F,20/6,092201191940
10,2210696386347523,Cayson,U. Jean,M,23/1,092270545766
11,2217263684906761,Aliyah,R. Camilla,M,21/3,092290049254
12,2217227323379485,Chase,D. Trollpoe,F,9/12,092249946059
13,2219698447288519,Maleah,Q. Hope,F,23/12,092268168248
14,2213385913128520,Bailee,V. Marlowe,F,26/2,092232904894
15,2213949078328908,Bowen,N. Church,F,22/10,092233164808
16,2217060311357867,Simpson,C. Douglas(s),F,21/2,092265831434
17,2210791590544347,Wilda,V. Fielding,F,21/2,092285037800
18,2215094819211875,Joanne,Z. Gladstone,M,17/11,092287816506
19,2214582776318336,Bellamy,T. Lucas,M,17/11,092242279091
20,2216115167196393,Marcel,O. Longfellow,M,26/1,092231261615
21,2210939856434245,Sophie,A. Polly,F,11/10,092228349334
22,2215920237115595,Holly,P. MacAdam,F,24/10,092287140050
23,2218416298271818,Claire,R. Yale,M,20/1,092207476574
24,2210898133038601,Ariel,G. Evan,F,18/2,092220291777
25,2211747962967967,Iker,M. Jack,M,17/5,092215463480
26,2217560209473310,Lee,B. Anderson,F,24/4,092293229734
27,2219526586257370,Bexley,Q. Edison,M,20/7,092229779685
28,2213131636529825,Luciana,F. Arnold,F,18/8,092265403897
29,2214968641645377,Makenna,Z. Benjamin,F,24/4,092263473001
30,2216258170693544,Brittany,T. Ella,F,24/10,092216409917
31,2214780546355660,Addilyn,T. Tyler,F,12/8,092256532969
32,2211496108229510,Rudy,F. Babbitt,F,29/2,092287023059
33,2214739764747002,Jaylene,K. Bellamy,M,29/3,092253866598
34,2211845377120121,Carolina,I. Galsworthy,F,22/6,092228604709
35,2212102421970144,Amari,B. Eden,F,12/2,092272622674
36,2210585962681936,Korbyn,L. Petty,M,24/3,092211789722
37,2215481254418620,Lincoln,M. Caroline,F,22/12,092289595236
38,2211924490592277,Franklin,X. William,F,25/12,092296128942
39,2218395916294264,Sincere,I. Davis,M,8/11,092296136557
40,2210215501422126,Caleb,T. Steinbeck,M,19/11,092221495810
41,2218475050537344,Hilda,N. Martin,M,17/1,092239622296
42,2214527944767086,Ben,W. Gibbon,F,15/2,092266596567
43,2210842791950042,Frieda,G. Kelly,F,2/8,092242622737
44,2212606726446551,Harry,D. Gibbon,M,19/5,092209742749
45,2218735976013847,Ofelia,T. Williams,M,17/7,092233175071
46,2216076568745325,Hayley,I. Luke,M,21/3,092292426624
47,2211867138034738,Xzavier,Q. Evans,M,23/9,092239468709
48,2213928889973607,Katelyn,O. Belloc,F,22/12,092276472971
49,2213000890705134,Uchenna,R. Macaulay,M,20/1,092262836324
50,2215116720856473,Lukas,U. Buckle,M,15/3,092268975277
51,2215460939740345,Vicki,R. Gilbert,M,29/3,092297572403
52,2217941906553116,Anaya,Z. Hawthorne,F,29/10,092262450259
53,2217827263135277,Nico,T. Simpson,M,20/7,092235264764
54,2219849145472757,Zoie,T. Job,F,2/8,092213111152
55,2212350865848527,Markus,M. Bobby,F,18/4,092293277819
56,2216284301286341,Kyle,P. Thompson,F,22/12,092222768565
57,2217038738131868,Jeffrey,Z. Bessie,F,15/8,092230489498
58,2215392498709775,Londyn,T. Rhodes,M,26/9,092256465646
59,2210750482572887,Landry,F. Baker,M,29/3,092263083325
60,2214210229866979,Kashton,E. Field,M,14/1,092258919340
61,2212691621561808,Adams,W. Dodd,F,15/2,092237305584
62,2217131933315666,Kayden,M. Bernal,M,23/3,092284549274
63,2211422892674316,Corinne,I. Bernal,M,16/11,092256456724
64,2212341633577579,Yeoman,P. Wodehous,M,24/11,092235772761
65,2213681099385209,Isaias,X. Toby,F,20/2,092264902435
66,2213652735089597,Waylon,B. Rebecca,M,23/9,092253006833
67,2210253717034629,Dario,O. Lindsay,M,16/5,092235060189
68,2215539328450734,Eva,V. Smith,M,29/11,092289543166
69,2218958641650622,Ulises,M. Hazlitt,F,14/2,092209361858
70,2219239365139318,Andrew,O. Watson,M,23/3,092262565804
71,2216542368544426,Kayson,M. Hall,M,28/9,092238998596
72,2219455316331583,Zaria,B. Pater,F,24/12,092224326936
73,2213962918526318,Moore,R. Haggai,F,25/2,092206032172
74,2212554567381095,Gavin,U. Smollett,F,11/6,092215390323
75,2215415265051305,Lola,V. Hill,M,11/7,092242538056
76,2214286060169505,Madeleine,M. Child,F,17/2,092202832495
77,2211952795668790,Keaton,O. Hall,M,4/1,092285508841
78,2213585620338593,Zyaire,N. Law,F,23/4,092247614452
79,2219938316517100,Aurora,J. Bernal,M,29/11,092236106333
80,2212546652614878,Brett,D. Lawson,F,20/8,092263037484
81,2212677220831928,Denver,G. Tennyson,M,23/3,092293830662
82,2212373865686929,Amina,X. Emmy,F,19/12,092293387442
83,2217906095217937,Uchenna,C. Housman,F,16/6,092233646191
84,2216627070291140,Olivia,O. Lopez,M,1/1,092244498461
85,2218554399346544,Mckenzie,W. Kit,M,23/9,092268817132
86,2213714898204800,Gavin,S. Lancelot,M,29/11,092243162348
87,2210454194486589,Louie,X. Zacharias,F,16/12,092291848923
88,2216360771775840,Allyson,I. Leighton,M,23/3,092285316528
89,2211776788867691,Perla,Y. Crichton,F,15/10,092289734063
90,2213793379187049,Jerome,X. Whyet,F,21/12,092299844746
91,2210321382852324,Torres,Q. Miller,F,5/4,092220389962
92,2213407251286848,Gus,O. Ferdinand,M,23/9,092280643934
93,2212506910338089,Tina,F. Geoffrey,F,4/2,092275491549
94,2210851846820540,Adom,U. Crane,M,3/11,092287207844
95,2215499048354564,Teagan,C. Clarissa,M,3/11,092234180064
96,2217110375614924,Makai,H. Herty,F,4/8,092294263650
97,2210870301585926,August,W. Wallis,F,12/4,092259029470
98,2215376226875818,Laurel,F. Spenser,F,24/12,092256939704
99,2215800996453698,Clarence,Q. Freeman,M,16/7,092295829942
100,2213598000103942,Sofia,S. Emmy,F,1/2,092206345172
